text,Label
"A recent report prepared by a group of academics ...lists even more ""functional limitations"" that could require accommodation. 
They include... memory; concentration; stress management; attention; communication; focus; and executive functioning, including planning, organizing, problem solving, sequencing, time management and judgment..
--
surely leftist progressive employers with their own business would give their employees these accommodations
even if it means less profit for them
-
I can see Trudeau giving his caucus such accommodations but leftist progressive employers?",0
"Unlike Sid , as a new Canadian I don't try to change Canada to suit my beliefs I change mine to suit my adopted country",0
"Your attempt to recast Trump’s feeble initial statements won’t fly. It fails for lack of reason, rationality and intellectually honesty. His words followed a white supremacist protest where nazis and counter-protesters clashed, and one person died. If he meant to engage a debate on the removal of confederate statues that should have been easy to do, even for someone as inarticulate and irrational as Trump. Moreover, he has had all the opportunity in the world to clarify his initial remarks and rather than present the issue you claim he is positing, he reiterates the ""fine people"" amidst the nazis assertion. Media coverage has the ability to shade our perception of events, but when it is simply reporting what is said the fault lies with the speaker. Trump told us during the campaign that he had all the best words. I wonder when he'll start using them.",0
"More like historical deflection as applied here. What does the Obama administration allegedly interfering with the Israeli election have to do with the price of tea in China?


We are talking about alleged Trump-Russian collusion to rig the election HERE. That is what this story is about, and yet you guys constantly want to talk about Obama, Hillary, or really, anything ELSE but the actual story at hand.",0
"from Berig in Rochester, NY
""Regardless, as Canadians and their leaders debate policy in the years ahead, it is useful to remember the values landscape that underlies our reactions to the latest headlines.""

Such values are hard to forget, not easily affected. Your charter and our constitution must be observed, adhered to, the design of such structures were meant to ensure secure paths to everyone's safety and security. No need to start a war, simply educated the public of our rights and responsibilities.",0
Sports are important ? Is that why 80 percent of UAA students don't attend their own team's events ?,0
All Americans heard the remarks. Glad that LEOs do otherwise. Even suspects deserve to be treated like people. Any appropriate punishment will come following conviction.,0
"The USDA, like most governmental agencies, is out of control and no longer serves its purpose.",0
"Liked all the non-specific illnesses, insomnia, back pain PTSD and the like. This was sold as a medicine for critically ill patients on whom no other drugs worked. I guess the whiplash in auto accidents will increase so they can get a prescription. Ambulance chasing attorneys will like this.",0
"Beware the 'Reds under the Bed', the 'Chinks behind the Curtains', the 'Indians trying to be Cowboys' and the 'Zulus in your Soup'!",0
"Really ? Instead of a personal attack , telling where I'm wrong would would be more civil.",0
"But for the left, you make 100 bucks, you pay 10, leaving you with 90. You make 1,000,000 you pay 999,910 leaving you with 90. Fair? For those that bemoan the lack of incentive to work hard, you can have 91.",0
Madonna fired the first salvo in that direction Sir Duke!,0
"The problem is not the women having a baby. The problem is who is going to take care of the child and be the mother or father? Forcing people to be parents is a disaster ie. the nuclear family.
-
So why not put all children in communal-village homes and take the pressure off of men and women who don't have the time, energy or commitment of 18 years? Change the laws so there is no legal requirement to having a baby. By default they are born in the 'village' with many brothers, sisters and role model, mentors, fathers and mothers.",0
"He's the Finance Minister! And he's wobbling toward the sleazy side of the line! I want to believe that my Finance Minister is a man of integrity, openness, honesty, trustworthiness... with some basic math skills",0
"Good article, we cannot tax our way out of this.",0
And so it passes from one crook to another....,0
"The star Advertiser is wrong in it's assumption that transient vacation rentals should be taxed as a hotel. No one has established that as a requirement. 

Clearly transient vacation rentals are different from hotel and are more like a short term rental. So in my opinion it should be taxed as a special kind of rental. It should not be taxed like a hotel.

Let's continue to let the legislature figure it out. And let's not conflate the residential housing problem with rentals for Transient Accommodations. 

If we need more residential housing, then let's build it. 

I think Ige is right to go ahead with collecting the tax on rentals. He's waited long enough for the legislature to figure out something. It's an election year. Airbnb software is constrained for certain types of transactions and cannot be asked to do what it cannot do. We need to do what is possible to do and save any wazoo ideas of regulation to the time when we can integrate all the state and city databases with AirBnB.",0
"Considering the statements she has made and does not disown, I think it's safe to say she indeed is ""guilty, as charged.""
Who cares, anyway, about the cancellation of the ""celebration?"" 
It's boring, boring, boring. Kind of like a smaller, more anemic version of the Country Fair.",0
"Yeah, maybe we should name streets, buttes, and parks after those first white people. They need recognition! 

Oh wait, we already have.",0
you're,0
"Only the Congress can approve bankruptcy. They usually defer to a State's decisions about which subordinate jurisdictions can go bankrupt.

Under current Oregon law, only certain water control districts are permitted to go bankrupt.

For the cities and counties to go bankrupt, first the State of Oregon would have to pass a law permitting it.

The SEIU 503 union, the Teachers' unions and all the other public service unions in the State would know that if that happened, all those union retirees, past and future, could lose their retirement money.

Do you think those unions are just going to roll over and say, ""Sure, take the money you agreed to pay me 30 years ago?"" Their lawsuits certainly don't indicate that attitude. 

Or do you think that they will point out in no uncertain terms that they have been supporting the re-election of our current members of the Legislature and our Governor for decades and threaten them with being ex-legislators and ex- Governor if they do that?",0
Fourth amendment gives protection UNLESS there was probably cause and there needs to be specificity in regards to what is to be searched. Don't see the issue.....,0
"Overfishing ruins the balance and lets invasive algae grow... and leaking sewage lines, since the city does not check for leaks any more with the aerosol test they used to do. People get sores and ear infections from swimming in the polluted water.",0
"Mostly agree with all the options except the Holland move. I would not want to commit to more than a year with a mutual option on year two. We just don't know if it was exhaustion or did he just lose it the second half..I don't see him re-signing here unless his agent just hears crickets on the open market.

Lucroy is a definite yes...Chatwood would never return as he has been counting the days to escape Coors. Cargo needs to move on as they need to promote from within to keep the budget right to sign Blackmon. Neschek is a definite yes and McGee should be targeted especially if Holland moves on.

In free agency, I'd do whatever is needed to sign Eric Hosmer to fill the 1B role using the Reyes money considering he is a 3 time gold glove and had a .318/.385/.498 line with 25 home runs and 94 RBI this season. He is only 27 so he should be in his prime during this contract.",0
"""I don't recall reading articles here that are balanced""

Me neither, but you can hardly argue this doesn't work in Israel's favour, as their articles always include, often word for word, the same misleading phrases like the ones I addressed in my comments above.

""The French Court in 2013, clearly""

Didn't say what you so desperately want people to believe it did. Funny how you apologists cling to these weak arguments while ignoring the breadth of clear legal condemnations of Israel's actions.",0
"""Apologists are quick to condemn America for interning potential enemy combatants during WWII but conveniently neglect to mention the atrocities committed by our enemies.""

Our enemy's crimes do not justify our crimes.",0
betcha it is less per hour after expenses than a plumber.,0
"""Hater"" n., a person who:

- doesn't know who/what X is
- doesn't care who/what X is
- dismisses X
- criticizes X
- ridicules/mocks X
- is contemptuous of X
- hates X",0
I'm looking forward to the NDP being reduced to only one seat next time around.,0
That's how it was done in ancient Greece.,0
"it's become everyday we read of a local, or somewhat local,, pedophile. i truly am a peaceful person. win/win/win/win is always my goal. i've always worked in cooperative/ collaboration situations. that said, i think strike 2 by a pedophile rapist should carry the death penalty. these guys cannot be fixed, cannot have the freedom to hunt... they've gotten advice from guys in their 70s who offended for 20 - 30 years, never caught taxpayers pay to house them for year after year. even once they have served a term - they go out and offend again. and prison is like a hands on 2 year degree. they learn from each other how to use computers so as to hide and send these awful things . i mean LEARN it from guts out. they've probably been sexually abused in prison themselves and get paroled with all kinds of issues that they didn't have when locked up. harsh sentence, i know...but in reality you do kill the person you victimized a little.",0
The last gasp of a dying fake news outlet. CNN needs a mercy killing.,0
Don't hold your breath. It's not illegal. You're allowed to be paid by the Russian government. You just have to declare it if you're seeking a clearance.,0
"For one thing, the poeple in those countries are not facing a dire humanitarian crisis.",0
"Surely the author is a crypto-Christian. He is utterly deceptive in saying that Dawkins or Harris have said nothing good about the attributed sayings of Jesus. A cursory search on YouTube shows Harris praising the Beatitudes and Dawkins acknowledging himself a secular Anglican. The author is a misinformed atheist at best. Atheism is not a belief system (and of course not a religion); it is simply a philosophical position finding proposed evidence for gods and a supernatural world insufficient. As for Christianity, the idea behind redemption— that God sacrificed himself to himself to appease himself and thereby save humanity from himself—is unworthy of anyone with more than a high school education.",0
"Good job Caiside, you actually do know and understand part of the Catechism. Highly unusual for liberal Catholics.",0
"They study was launched because of what was found in their stomachs. Didn't read the article did you, ay?

They still intend to check their stomachs. Which, regardless of how fast they digest food, I suspect is far more accurate than feather analysis. But that is my opinion.",0
"When have the leaders of PLO and now, Hamas, ever refused to speak with the Israelis?

It is Israeli leaders who have refused to negotiate with the false claim that Palestinian leaders refuse to recognize the right of Israel to exist. Under Netanyahu that has been ramped up to a demand that Palestinians recognize Israel as ""The Jewish State"" (thereby denying anyone not Jewish any rights of citizenship).",0
"Yeah, thank goodness for Obama, and Bush I/Clinton. Otherwise, the collapse of our economy would have happened in 2009, or earlier in 1990 thanks to the moronic, greedy policies of Reagan and the Bush II Administration.",0
"I'm not sure our city planners anticipated the amount of growth. I sure hope this goes into a ""lessons learned"" document so that we can avoid future mistakes in urban planning and development.",0
Amen.,0
"Oh but facts: they are 0.01% of the population now - couldn't swing a vote for dogcatcher. They are mostly highly educated people like doctors and engineers (the only people who can scrape together 4000USD or more in a warzone are the ones who were already rich - that's what passage over the mediteranian costs). 

In fact I'm not going to go bit by bit. Everything you said is either a myth or a complete fabrication and it only sounds right to you because you are blinded by fear and hatred of brown people with a different religion. 
These are innocent people trying to save their children's lives. And when you try to prevent them from doing so - it makes you nothing but a murderer in my book.
But what did we expect from an antisemittic xenophobe. Basically, you just validated everybody who says Trump is orange Hitler by praising him for EXACTLY the things Hitler was praised for.",0
"There are times when profanity can be used like an artform (think George Carlin or Quentin Tarantino, or even Shakespeare!). But when used to excess in normal conversation, like The Mooch apparently does, it just indicates a person of low class and little imagination.",0
"Glad to see Max flying the real Hawaii flag and not that fake ""rasta"" thing.",0
"Time will tell whether this satire proves to be an effective tool in undercutting the Trump Administration for its multifold excesses or whether it will be, from the Trump perspective, be only an irritating but otherwise harmless sideshow and ineffective release of opponent's anger.",0
"Many of these expanded provisions are aimed at women in the public sector, including teaching, where mat leave usually has zero effect on career path.",0
Like what?,0
"""...expecting a handout. For what? For simple just being, existing. I exist, therefore you should pay me because you are making money off of the fact I exist(ed).""

That summarizes it quite nicely.",0
"And yet he spent his first day in office stroking his own ego by fabricating figures to show that his inauguration was the most popular in history. That, to me at least, doesn't sound like he cares at all about the country or the people.",0
"Deep State talking points circulated to all the columnists this week actually said ""tell your readers not to fear us"". Nice to see Doug complied. Of course the thing Doug tells you not to fear has overthrown how many foreign governments now, Doug? 

Next week: time to bang the anti-Putin drum again. That one generally runs on a 5-6 week cycle.",0
"I found this approach to work very well: ""We can do this the easy way or the hard way. The easy way is you do as I ask and the hard way is you're going to lose _______ (favourite toy) for a few days."" Invariably the kids cooperated.",0
They brought tiki torches but they have arsenals of guns at home waiting for the S to hit the fan.,0
I think that you got read a few too many fairy takes in your youth and somebody probably told you that life was fair and sheep should feel safe to lie down besides lions. Hanna Barberra got you good eh.,0
Upvoted for the John Houseman reference. :),0
"I like baseball, hockey and Senior woman's golf in that order because of Jerry Jones.",0
He didn't come back for you.,0
"So for about 230 years we have been using the electoral college which has resulted in the longest running democracy in the world, and now that liberals underestimated Hillary Clinton's negatives people are calling to scrap the electoral college? Silly.",0
Indictments by the grand jury now separately confirmed by Reuters and the Wall St Journal.,0
"""The alternative won't even name his financial backers!""

Almost reminiscent of the way Harpo's mysterious backers that funded his two leadership bids and attendance at the 2003 Bilderberg Conference were never disclosed.

The Saddledome is a fine arena.",0
"Only one he broke?

So he reformed or abolished the Senate then?",0
"That's right. What we need is more politicians wearing Mao blouses who really care about the people like Hillary Clinton. We need the government to create more jobs. How about a government worker for every house?! That way we can make sure that people are cutting their grass to the right length, shoveling their snow into the right areas, not making the neighborhoods ugly with unsanctioned RVs, and not drinking sodas that are too big. It will be wonderful!",0
"That's because ""manners, consideration and common decency"" have all been redefined as PC by conservatives, who want to be able act like animals. I say fight fire with fire: You want manners to come back? Lead the way.",0
It's Econ 101 - restricted supply (zoning and land use rules) with high fees (systems development fees) and taxes.,0
"""Based on prior research and the findings of this report, we find that mental health factors and experiences of harassment, discrimination, violence and rejection may interact to produce a marked vulnerability to suicidal behavior in transgender and gender non-conforming individuals."" You and your ilk need citations, ALWAYS!.

chrome-extension://oemmndcbldboiebfnladdacbdfmadadm/https://williamsinstitute.law.ucla.edu/wp-content/uploads/AFSP-Williams-Suicide-Report-Final.pdf",0
"""If Hawaiian Electric doesn’t have enough takers, it should do more to present the above options. ""

Good letter/suggestions Howard.",0
"Pueblo could get better, with an injection of youth, education and steady income. That place used to rock when they made big iron there. And Amazon wouldn't smell bad.",0
Be sure to get back to us if your imagined scenario ever actually happens.,0
"Gone Backtohumanity -

Did you actually stop to reflect before you wrote and posted this? No one has proposed paying for plane tickets to attend other schools. I mean, you have the right to shop at any grocery store you want. It doesn't mean you can demand a plane ticket to fly to a store in Seattle.

Or am I misunderstanding your point?",0
"I'd be curious what you consider to be a rich kid, and how many of them you think there actually are, since you say there are ""a lot"" of them. 

So what is a rich-kid? Comes from a family making more than $250,000 a year maybe, just to use a number frequently used by the President as a cutoff for being wealthy? That's less than 2% of households. And since well-off people tend to have significantly fewer children than less well off people, they will have fewer children to send to college. So 1% of the kids getting these scholarships would come from families at incomes greater than 250k per year, and a lot of them probably go to other Universities anyway. So I do not think ""a lot"" of rich kids are getting these loans, unless you have a radical view of what is rich.",0
"Canadians in the last election voted with too much emphasis on who they 'liked"" as a person, at least as politicians are perceived through the prism of the media, and not enough on the basis of ideas and policies. That always ends up badly. Trudeaus platform of the federal government borrowing and going into debt so heavily just because interest rates are low, as an example, looks stunningly wrong now. 
Canadians, according to polls, are also growing wary of increasing the number of immigrants to mention another. Liberals always seem to think they know better than everyone else, even the people, and are too idealogical. This is starting to show and while we have a long time to go, the failure of the Liberals to manage the economy, and their apparent natural disposition for arrogance, will bring them down",0
Flip it around....show a tradition of popes undercutting the teaching of previous popes!,0
"How the ""common good"" is more readily pursued is the question; and the ever-expanding nanny/welfare state, ""great society"" fiasco is certainly not the answer.",0
Why is it wrong? Lobbying is a recognized form of communication. Sounds like a publicity stunt?,0
"South Central Foundation and CIRI employees (or ""Civilian Jobs"" as you so weirdly put it...) get paid holiday for Thursday AND Friday...and I know at least 4 Non-Profit Organizations that have the same deal too. 

So I guess your definition of ""no one"" is a little off, isn't It?",0
"Siiiiiiiiiiiiiiiiiiiiiiiiiiiiigh....Justin and his government are just so refeshing, different and honest and such a breath of fresh air from the previous government. EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE!!

-- Starry-eyed, smitten Trudeau groupie.",0
"There is a difference between ""uninformed"" and ""close minded"".",0
"Well, I look forward to buying a couch at a door-crasher price! I can finally upgrade to real leather :D",0
"It doesn't look like those 9000 who lost they're jobs will be buying pot . So much for the pot boom saving Alaska's budget problems. Plus it's predicted we'll lose another 2200 this coming year . If we invite all those refugees to move here , what are they going to do for jobs ? And what about the thousands of Alaska high school kids that will graduate this year ? It's time to liquidate the PFD fund and give Alaskan's one last check to help them move back to where they came from. Unless Trump turns things around , Alaska is in trouble . Plus with Murkowski turning on Trump , he may want to punish Alaska because of her.",0
"Bernstein another ""malignant journalist"". Hasn't mattered in the news business since Nixon(which he did the least of the work) and thinks he sees a shot at relevance. Too old, too much a leftist and not smart enough.",0
"Interesting to see reactions on this forum. Quite a few fans of ""notsees?"" Sad.",0
"Your story keeps changing.

Examples where ""the White House lied to us about those other conflicts""?

The reality is that the US government actions, in those other conflicts, doesn't jive with the wildly false accusations that you are in the habit of repeatedly posting here in your long rambling propagandistic screeds.

Your hatred of the US and the western democracies comes through loud and clear and it manifests itself in the baldly false versions of events that you put forward.

Do you think that anyone actually reads through your long, predictable, multi-post diatribes?",0
"Jughead does not know how to balance a budget or manage money

Money is something that drops as gentle raindrops from Inheritance sky",0
"NRA leadership's mantra: ""the only way to stop a bad 3 year old with a gun is to give good 3 year olds guns"".",0
"No, the fall of the Roman empire was not due to promiscuity. The ability of the elites to exempt themselves from taxes starved the state of resources. Disease played a role, but it was not STDs. The Huns and Vandals just kicked over a rotten stump by the time they came",0
We have them anyway.,0
Bernstein's a partisan hack so full of himself he rivals B. Hussein Obama. A century ago he would have been laughed off the printed page.,0
My son shouldn't have to be afraid during THOSE Muslim prayers at school either.,0
"Was ""privilege"" spelled incorrectly on the sign, or is that your mistake? Do you believe that your attendance at this event gave you insight on the ""truth of the matter""?

As always, these events take me back to a 1990s alternative music song by a Canadian group. ""Consciousness Raising as a Social Tool""

https://youtu.be/RUSKsPze7L8",0
"Sometimes I will respond to a comment posted regarding a letter to the editorI've written. I always, of course, sign my letters and, in addition, always post under my own name. This site prohibits the exposure of another poster's identity. Therefore, I will not tell you who God Bless America is. regards, Gary Crum",0
"I think they should include more info:
Shannon Jeanette Euvers, a former K-Mart customer, was arrested while selecting a new toaster at Walmart. During her arraignment, Ms Eivers disclosed that she frequently shops at Ray's, although prices at Walmart are obviously cheaper. ""Since resigning from my job, I have to really watch my spending"" Eivers told the judge.",0
"The result comes down to this. 

Chinese saved the liberal party. Richmond and Coquitlam Burkmountain both have strong Chinese population., the later is emerging center for Chinese. There are hardly any whites in these areas supporting Liberals. 

If the demographics were the same as in 2013, it would have been a easy win for NDP.",0
"Dear Chief Phillip, 

You completely fail to understand that Canada needs to develop our natural resources. This must be done in a responsible and respectful way. But it must be done. The world is bigger than the end of your nose.",0
"Either dredge the mooring area or request another ""Island"" class cutter be stationed there.
With, a draft of only 6.5 ft the newer cutters need more depth. Or get those other CG rescue boats like the ones stationed on Maui.",0
"FWIW, I keep the box in the fridge once it's opened. The wine lasts far, far longer than four to six weeks, and way past the best-before date on the package.",0
"I think Donald Trump is not aware that he lives in a constitutional republic. As of last summer, when he made remarks that showed he had not read the US Constitution, he did not seem to be aware that there are limits to the president's powers. That's like going out to play baseball without having learned the rules of the game.",0
Au Contraire...high school today is MUCH more difficult than it was in the 70's!!! There is something wrong here...either you attended a very academic high school or your son is attending a very easy Uni.,0
Eight continuous responses posted at same time - this one advocating the only company that does it best. Who do you represent?,0
"What you think of Bob Rae is hardly the point!

This story is about a terribly persecuted people who seem to have no spokesperson ... anywhere. Who knows, maybe, if we get on the bandwagon, we could get Prime Minister Trudeau to appoint Stephen Harper to team up with him, and we can all put the gagging behind.",0
"Your imagination is running away with you. Even though many of us do disagree with the institutional Church on the issues you named, very, very few of us are actively disrespectful to the Pope, especially as the person Francis. Your charge is more accurate when it comes to bishops, archbishops and cardinals who display very clay feet in their teaching and personal lives, not to mention their administrative acts.",0
"@ ""allentravels"" and why would you disagree with that? no words? because I know all about it, try me.",0
"These benefits need to be considered when we're evaluating salaries. During last week's HART meeting, a board member brought up a concern that qualified staff might be hard to get, because salaries were not high enough. Health insurance benefits for life is a rarity in private industry.",0
"Colonel Ted Guy, John McCain's commander during his time as a POW was preparing a case of treason against Lt John McCain USN shortly before President Richard M. Nixon signed a blanket pardon for all returning prisoners of war. Thus, McCain escaped all prospects of ever being court marshaled or prosecuted. John McCain was the first presidential candidate in US history running for president of the United States that did not sign a Form 180 releasing his military records to the public. They are sealed. Military records are way more important than tax returns. 

The results of a 1977 Naval Review Board to review John Kerry's less than honorable discharge were sealed along with John Kerry's entire military records. John Kerry was the only the second man in US history running for president of the United States that did not sign a Form 180 releasing his military records to the public. No one has even seen his military discharge. Military records are way more important than tax returns.",0
In my world 12 innocent people would be alive right now.,0
Why all the secrecy? Is there more bad news? And why wait 90 days to launch a search for a new director?,0
"Re-watching the original, which I loved at the time, then watching the new. 

Seems like the only way to do it.",0
"No ""right"" exists for anyone to own any gun in this nation. Only the false interpretation of the 2nd amendment by politicians and anti-government forces devoted to the ultimate destruction of all government preferring anarchy to a Constitutional Republic results in the present insanity infecting the nation. Too many ""good, honest citizens"" refuse to accept government in any form after being brainwashed with propaganda from those whose only purpose is profit from the ongoing devastation caused by unlimited gun acquisition. The arms industry and their bought and paid for elected officials are reaping massive profits at the expense of the slaughtered humans found throughout this nation and the world.",0
"They are protesting because the Russian Government has declared Soros' Open Society (and related) organizations, USAid and Khodorovski's Open Russia foundation to be foreign agents. These agents want results, specifically the end of Putin dominated Russia and Russia starting to do what they are told by the west.

Also, without the financial and logistic support that these foreign organizations provide, protesters need to find alternate funding. And perhaps {gasp} get real jobs.",0
"Sure sounds like an 'individual mandate' to me. But this time you'll pay the penalty to the insurance company rather than the US treasury. Almost as if the insurance companies wrote this little clause themselves. They wouldn't be allowed to do that, would they?

Trumpcare will be even worse than Obamacare. Just get to universal coverage already, OK?",0
"okay to have your tastes, but don't disregard the negative aspects of fish farming, and the loss to the world of wild salmon runs.",0
"Educate yourself before you make a judgement. Cab driver/permit holders dont mind FAIR competition and they certainly dont care about Über/Lyft because they dont deal with medicaid, handicap, cash, and so forth. FYI there used to be 4-5 cab companies in the past. There was no problem because they all abided by the ""rules"" that the city released! Cab driver/ permit owners only complaint of Über/Lyft is ""if they have to comply by the rules that the city releases so should ride sharing"". It's gotta be a fair game. Prop 8 wasn't about uber, and if you think adding 116 cabs to the city within 5 years will be cheap then adding another 116 police officers will also be cheap. Cabs should be added fairly. It's the same as paying mortgage on your home for 15 yrs + property taxes and all of a sudden a new company builds a new home like yours next door and sells it for $1980. Now the value of your home is $1980. Yet, you still have to pay your mortgage and property. That is why this is a ""TAKING!""",0
"This is not a courtroom. Remember: ""It's business - - nothing personal.""",0
"Over the last few years, there has been an increased use of drivers licenses from other countries for those residing in metro Vancouver. If you are living here on a ten year visa, you simply use the drivers licence of your originating country.

How does ICBC go about collecting fines levied againt these licences? 

In fact, the police and ICBC have no way of knowing that the licences presented at time of an infraction are even legitimate. Concerns by the RCMP a few years ago over the validity of offshore licences were quickly quelled by ICBC who did not want this pursued.",0
Eugene is near the top list for the number of homeless/capita. Every area of the country must do their part.,0
"A few days ago, Donald Trump explicitly and specifically denounced racism, bigotry, the KKK and neo-Nazis. Yet according to this editorial, when Trump said there were good people on either side of the statue issue, he was really praising a white supremacist Neo-Nazi that can't stand Trump's daughter being married to a Jew.

This editorial is NWOC- not worthy of comment.",0
Richard got it right. Another way to exceed the tax cap. Your on the naught list. Bad Dick Traini.,0
"Repeatedly....I have said...... ""I will not vote for Trump or Hillary, but for many different reasons."" 

IMO neither candidate would/will serve in the best interest of America's future. Hillary's supporters [ majority of media included] as with your position amounts to little more then malingering. A willful, deliberate, and more accurately fraudulent exaggeration of Trump symptoms of illness or injury to attain a consciously desired end. In other words Trump doesn't fit the liberal left PC religious fever. The bottom line is Hillary makes Trump out to be an angel when objectively compared to her own dark history. Those who would continue to allow Hillary in their support of her to make daily FOOLS of them is beyond any form of intellectual logical reasoning. 

I agree "" we have very different opinions"". And I will add thanks to Wikileaks for exposing yet another lie by democrats, the false notion of ""democracy"" at work.

regards,",0
"An objective, well stated piece Ms.Parker. Too many people confuse connotations with denotations. Nationalism is not racism. islamophobia (or islamodia (my word meaning the hatred of islamic ideology) is not racism.
In the end, human nature will remain about the same - taking preferential care for one's own, before adopting those of diverse & often antagonistic views.
As for forms of government, we must strive to keep it simple, keep it small, & keep it as local as possible.",0
Did you happen to see the growth of donations to the Trudeau foundation since Jughead was elected? Staggering.,0
no where near the appropriate sentence for delivering drugs of that nature that destroys so many lives - 25 year minimum!!!!!!!!!!!!!!!!!,0
Cool story bro. Lady MRAs are to be pitied.,0
"Bravo!! good riddance to the green fetish about expensive, unreliable renewables!",0
"""Damore's memorandum became public August 6 when Gizmodo labeled it an ""anti-diversity screed."" Similarly inaccurate and slanderous characterizations were published by the Washington Post, CNN, Time, The Atlantic, Forbes, The Huffington Post, Vanity Fair, ABC News, Fox News, the BBC, NBC News, Fast Company, and Slate. ""

And the Washington Examiner. This very website published the following: ""Google fires engineer who asserted women not biologically suited for leadership roles By Josh Siegel | Mon, August 7th, 2017 11:12 pm""

Sheesh.",0
Lighten up Francis.,0
"No,_state._It_is_how_they_search_street_dealers.",0
"Man, you really love throwing around the word ""communist"" don't you? Betting you have no idea what a communist even is.",0
He was a nice guy but probably the most interruptingest of all the professional interrupters in the networks. Colleague Sean Hannity of Fox as well as MSNBC's Chris Matthews and CNN's Anderson Cooper are close seconds.,0
You really think we are in danger of Sharia law here? There are real threats to our democracy but that's not one of them.,0
"The GOP establishment is going down in flames, thank goodness. Trump took out the Bush dynasty with two words: ""low energy"". They have ignored us voters for too long, comfy in their DC power suites. Being from Kentucky, I have been trying to get rid of Mitch McConnell for years. Trump, and God bless him, has blown it all up. We tried with the Tea Party, but were ridiculed by the media and harassed by Obama's IRS - right out of 18th century England. There is no way a Republican president would get away with such thugishness. Finally, the absurdity of political correctness will end. Romney is a two-time loser and quite pathetic. The GOP has had a great primary run - plenty of candidates and a variety of opinions on how to lead the country. For all the cars I see in one party Oregon with ""Bernie 2016"" bumper stickers, y'all comfortable with Clinton being indicted, Grand Jury, trial, federal prison for the former First Lady? Trump 2016 is your answer.",0
Serious sellers are pricing their property appropriately so that it sells quickly because they don't want to hold 2 mortgages and get seriously burned in a market where prices are falling. Those sellers who are throwing up a For Sale sign and setting a highball price to see who bites may as well save their time and energy...these folks have not yet realized the party is over.,0
"""good reasons..."" lol

A. convenience
B. convenience
C. convenience
D. convenience
E. all of the above",0
Wow. So there is so much wrong with nearly everything you posted.,0
A Fatima purist related that one to me. There is quite a bit of inflammatory cray-cray going around with Fatima. I certainly hope that Pope Francis puts an end to some of it in May.,0
"""He stopped being a private citizen the moment he declared he was a candidate for president.""

False- still a private citizen.

""If he's a private citizen why is the secret service giving him protection?""

Because he warrants them as a product of making it this far into the election- that has zero to do with his private citizen status.

""If you are running for political office you are by definition a politician.""

False- you don't possess the title of the profession until you get the job. You're conflating the term ""Politician"" with ""politics.""",0
"Do you truly not comprehend the distinction between compelling and suggesting? The president is suggesting to the NFL that it reexamine its current stance on allowing the players to disrespect the unifying symbols of our republic, it's flag and its anthem. Given that the collectivists are apoplectic about the powerful message of displaying a Confederate flag, so powerful it must be banned, one has to wonder why they struggle so mightily with understanding why the disrespect shown to the symbols of the republic is similarly repugnant.",0
"It does indeed seem to be the Ivo way...cherry-pick comments from the few denialists with plausible-sounding credentials still out there..Bastardi being one. Then we have Ryan Maue, who it turns out is a adjunct scholar at the Cato Institute, that hyper-free-market flag-waving libertarian thinktank founded by mega-polluters and arch-conservative greedheads the Koch Brothers.

Then of course there's the selective cherry-picking of data. Vegter references Dr. Philip Klotzbach and quotes hurricane stats at landfall in the USA. But here's Klotzbach on Irma earlier today:

https://webcms.colostate.edu/tropical/media/sites/111/2017/09/Hurricane-Irma-Records.pdf

which includes the record for the longest any cyclone anywhere in the world has maintained winds of 185mph, longest consecutive days as a category 5 hurricane in the satellite era, and 2nd ever strongest winds. 

Note also 2 of the worst 24 are this year. No other year has 2. This is the trend as predicted by non-denialists.",0
More trouble which can be traced directly to the collapse of the Mongol Empire.,0
"Hillary Clinton ran to a microphone within hours after the Las Vegas shooting to BLAME the NRA. We were told it was the bump stock that did it in Vegas, and in NY it was the truck. A CNN report refused to aid the police with a description of Saipov, and Trump is playing politics. 

It's interest that after the DP defended Schumer they didn't call for end of the longer standing visa program. Unlike every mass shooting, where the DP board will want some gun control legislation passed that won't prevent another mass shooting, but makes them feel good. However here legislation IS the problem and the DP quickly mentioned it and then moved on to criticize Trump. Supermax or Gitmo, the DP board picks Supermax, interesting.",0
Whew.,0
"Legally binding? No
No enforcement. No penalties
as we know outside of Europe and the English speaking countries CORRUPTION is rampant among other governments
.
can we really trust them to honour their carbon emission commitments made in Paris?
let's not be naïve",0
"Good article Yereth. At NARL in 1979-80, we kept a slew maybe 40?) of study parka squirrels in elaborate ""hibernacuLums."" Somewhere I have photos, but they were still abandoned in place last I looked when I was in Barrow. I spent time on the Utakok River camp assisting an outside study focused on thermoregulatory functions. All with internal transmitter devices. Craig George at NSB WildLife was there then and can take you out to the old Animal Research Facility (ARF.) Great to see our work evolve into something meaningful and did not remain just scientific study. Becky Gay, the fifth element.",0
"What a surprise!

Anything to protect a liberal fraudster!",0
"No. Yes. More importantly I was an ASAA official for over 10 years. Their lame and unprofessional attitude, unwillingness to provide training, and lack of concern or care for competence is shocking. The lack of concern about incompetence is quite shocking...they are so desperate for officials in some places they will take anyone whether they know the rules or not. They do not care about official fitness either - in many sports - basketball, soccer, football etc they have grossly overweight men trying to keep up with the play that have no ability to see the plays at the right distance and angle. It goes on and on.",0
